Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2007-02-10 10:00:00,MISSING PERSON,MISSING JUVENILE,Saturday,BAYVIEW,LOCATED,700 Block of BACON ST,-122.410050631336,37.7260044799878
2007-06-30 08:00:00,BURGLARY,"BURGLARY OF WAREHOUSE, UNLAWFUL ENTRY",Saturday,BAYVIEW,NONE,700 Block of MARIPOSA ST,-122.39130303664801,37.7641157535722
2006-07-13 21:30:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Thursday,CENTRAL,NONE,BAY ST / HYDE ST,-122.420180001306,37.8047896506888
2008-11-11 20:04:00,LOITERING,INCITING TO RIOT,Tuesday,RICHMOND,"ARREST, BOOKED",1500 Block of BRODERICK ST,-122.441512991207,37.7845714031219
2010-11-05 22:05:00,OTHER OFFENSES,THROWING SUBSTANCE AT VEHICLE,Friday,NORTHERN,NONE,FRANKLIN ST / BROADWAY ST,-122.42506023318501,37.7955271812356
2009-09-20 09:15:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,BAYVIEW,NONE,2400 Block of GRIFFITH ST,-122.386437671186,37.7191834462785
2012-02-26 09:26:00,NON-CRIMINAL,AIDED CASE,Sunday,PARK,NONE,400 Block of PIERCE ST,-122.43427176773899,37.7740128705946
2006-08-27 23:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,TARAVAL,NONE,JUDAH ST / 20TH AV,-122.478062746383,37.7616508667173
2003-04-02 23:00:00,NON-CRIMINAL,LOST PROPERTY,Wednesday,INGLESIDE,NONE,MISSION ST / CORTLAND AV,-122.422842376059,37.7410287442437
2004-07-08 18:40:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,TENDERLOIN,NONE,OFARRELL ST / JONES ST,-122.412970537598,37.7857883766658
2012-06-27 22:31:00,SECONDARY CODES,JUVENILE INVOLVED,Wednesday,MISSION,NONE,1400 Block of VALENCIA ST,-122.420359911899,37.749695007739
2014-06-01 23:30:00,MISSING PERSON,MISSING ADULT,Sunday,RICHMOND,NONE,1700 Block of PIERCE ST,-122.43658540753,37.7861520898411
2014-05-29 02:00:00,ASSAULT,BATTERY,Thursday,CENTRAL,NONE,300 Block of BATTERY ST,-122.400265230387,37.7943597193806
2003-10-16 16:15:00,OTHER OFFENSES,RESISTING ARREST,Thursday,INGLESIDE,"ARREST, BOOKED",1800 Block of SUNNYDALE AV,-122.417107986993,37.7122561827524
2008-12-28 18:10:00,MISSING PERSON,MISSING JUVENILE,Sunday,INGLESIDE,LOCATED,300 Block of OCEAN AV,-122.444032921532,37.7230802809417
2013-04-07 11:04:00,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,BAYVIEW,NONE,1200 Block of REVERE AV,-122.38367977861601,37.7279208527818
2003-08-22 17:54:00,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,TARAVAL,"ARREST, CITED",900 Block of CAPITOL AV,-122.459262077122,37.7191438534405
2011-06-05 01:00:00,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Sunday,SOUTHERN,NONE,1000 Block of NATOMA ST,-122.417133454025,37.7726642706061
2011-07-11 19:10:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.397615567933,37.7773918242817
2014-04-17 04:17:00,STOLEN PROPERTY,"STOLEN ACCESS CARD, POSSESSION",Thursday,MISSION,"ARREST, BOOKED",500 Block of DOLORES ST,-122.42584216218901,37.7606220053743
2010-04-05 18:00:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,TENDERLOIN,NONE,500 Block of ELLIS ST,-122.415414178631,37.784476659022005
2004-05-12 09:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,BAYVIEW,NONE,1400 Block of LA SALLE AV,-122.386304220968,37.7349050342849
2011-05-03 16:10:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,TENDERLOIN,JUVENILE CITED,100 Block of OFARRELL ST,-122.407244087032,37.7865647607685
2005-04-05 10:30:00,OTHER OFFENSES,OPERATING TAXI WITHOUT A PERMIT,Tuesday,SOUTHERN,"ARREST, CITED",6TH ST / FOLSOM ST,-122.405618998029,37.778504519068896
2008-10-31 02:00:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,NORTHERN,"ARREST, BOOKED",LOMBARD ST / RICHARDSON AV,-122.444745293409,37.798780662461
2009-05-01 08:15:00,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Friday,SOUTHERN,UNFOUNDED,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2009-12-08 03:35:00,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Tuesday,BAYVIEW,NONE,0 Block of OSCEOLA LN,-122.383085144615,37.7317523387371
2013-05-19 13:52:00,NON-CRIMINAL,FOUND PROPERTY,Sunday,PARK,NONE,100 Block of COLE ST,-122.45099839151199,37.7737819829721
2012-03-20 17:00:00,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,BAYVIEW,NONE,1700 Block of 25TH ST,-122.39604512672199,37.7523940273841
2007-10-06 23:00:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,PARK,NONE,100 Block of FREDERICK ST,-122.44595572145701,37.7672162710749
2004-01-23 20:35:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,SOUTHERN,DISTRICT ATTORNEY REFUSES TO PROSECUTE,4TH ST / MISSION ST,-122.40427017949301,37.7844788538516
2003-12-13 22:00:00,OTHER OFFENSES,CONSPIRACY,Saturday,MISSION,"ARREST, BOOKED",TREAT AV / 26TH ST,-122.412690142316,37.749368828457705
2013-02-06 08:00:00,ASSAULT,BATTERY,Wednesday,RICHMOND,COMPLAINANT REFUSES TO PROSECUTE,400 Block of ARGUELLO BL,-122.458857560736,37.78220007231379
2011-06-03 02:30:00,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Friday,MISSION,NONE,3400 Block of 19TH ST,-122.419623543912,37.76026522295809
2005-08-24 22:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,RICHMOND,NONE,8TH AV / CLEMENT ST,-122.466565488572,37.7828491551307
2013-03-20 19:40:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Wednesday,MISSION,NONE,100 Block of POTRERO AV,-122.40781699823401,37.7677012635524
2007-10-02 13:58:00,OTHER OFFENSES,RESISTING ARREST,Tuesday,BAYVIEW,"ARREST, CITED",4700 Block of 3RD ST,-122.39068958255699,37.735217228007706
2008-03-18 22:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,INGLESIDE,NONE,0 Block of FRATESSA CT,-122.40019458445101,37.715889896585104
2014-04-03 09:42:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,MISSION,"ARREST, BOOKED",3000 Block of 16TH ST,-122.420070483636,37.7649720006151
2008-03-04 10:30:00,VEHICLE THEFT,STOLEN TRUCK,Tuesday,SOUTHERN,NONE,100 Block of BEALE ST,-122.39498100052099,37.7905664891361
2007-01-23 00:01:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Tuesday,BAYVIEW,NONE,1000 Block of PALOU AV,-122.380737923208,37.7282764057526
2011-03-23 03:37:00,VANDALISM,"MALICIOUS MISCHIEF, ADULT SUSPECT",Wednesday,BAYVIEW,NONE,100 Block of CAMERON WY,-122.387181635995,37.7209669615499
2009-10-04 12:00:00,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY)",Sunday,CENTRAL,NONE,1000 Block of GRANT AV,-122.406673333441,37.796480345315
2008-02-21 12:25:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,NORTHERN,"ARREST, BOOKED",LARKIN ST / SUTTER ST,-122.418467747931,37.7879652569797
2014-05-03 00:01:00,NON-CRIMINAL,LOST PROPERTY,Saturday,NORTHERN,NONE,1500 Block of CALIFORNIA ST,-122.41988857815399,37.790735381704394
2013-01-09 11:00:00,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,BAYVIEW,NONE,2500 Block of SAN BRUNO AV,-122.404407189561,37.72940755917529
2008-10-31 07:45:00,NON-CRIMINAL,FOUND PROPERTY,Friday,MISSION,NONE,CHATTANOOGA ST / 21ST ST,-122.426790716672,37.7565613308094
2009-11-29 20:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,CENTRAL,NONE,BAY ST / MASON ST,-122.413609602048,37.8056188797632
2012-08-08 17:07:00,FRAUD,"FORGERY, CREDIT CARD",Wednesday,TENDERLOIN,"ARREST, BOOKED",100 Block of STOCKTON ST,-122.40642786236,37.787109454290004
2006-08-21 07:30:00,OTHER OFFENSES,PAROLE VIOLATION,Monday,TENDERLOIN,"ARREST, BOOKED",200 Block of MCALLISTER ST,-122.416577792446,37.780614876154
2013-09-04 09:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,BAYVIEW,NONE,1600 Block of THOMAS AV,-122.39164869928801,37.7306822385776
2008-03-06 17:45:00,DRUG/NARCOTIC,SALE OF MARIJUANA,Thursday,PARK,"ARREST, BOOKED",OAK ST / SHRADER ST,-122.45224265737,37.7712286761869
2004-06-13 01:56:00,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,TARAVAL,"ARREST, CITED",0 Block of HERBST RD,-122.500882030667,37.730963031575705
2004-05-30 18:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,RICHMOND,NONE,3600 Block of CLEMENT ST,-122.497736707073,37.781371940294
2009-02-04 16:25:00,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Wednesday,TENDERLOIN,"ARREST, BOOKED",TURK ST / HYDE ST,-122.415694922134,37.7825851968467
2011-11-14 16:45:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,MISSION,NONE,24TH ST / HARRISON ST,-122.41190223263,37.7526284767606
2012-12-11 09:04:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,TENDERLOIN,PSYCHOPATHIC CASE,0 Block of MASON ST,-122.409268441444,37.7837998723601
2009-02-17 14:30:00,NON-CRIMINAL,LOST PROPERTY,Tuesday,SOUTHERN,NONE,500 Block of 9TH ST,-122.407702149718,37.7706967930865
2007-12-11 10:08:00,NON-CRIMINAL,FOUND PROPERTY,Tuesday,RICHMOND,UNFOUNDED,1300 Block of LYON ST,-122.44442569543001,37.7829644500573
2009-09-17 10:30:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,INGLESIDE,"ARREST, CITED",CONGDON ST / MAYNARD ST,-122.42602416474199,37.7293956859277
2015-04-16 17:29:00,WARRANTS,WARRANT ARREST,Thursday,NORTHERN,"ARREST, BOOKED",1500 Block of POST ST,-122.426508142005,37.785934257179605
2006-03-22 00:30:00,ASSAULT,THREATS AGAINST LIFE,Wednesday,TENDERLOIN,"ARREST, BOOKED",500 Block of JONES ST,-122.412999075009,37.786277459166
2010-06-06 08:20:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,CENTRAL,NONE,300 Block of MONTGOMERY ST,-122.402739239559,37.79237538564721
2004-11-14 06:35:00,WARRANTS,WARRANT ARREST,Sunday,TENDERLOIN,"ARREST, BOOKED",300 Block of MASON ST,-122.409660751795,37.786439452476394
2013-02-10 01:30:00,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,BAYVIEW,"ARREST, BOOKED",100 Block of KISKA RD,-122.37849417397499,37.7304096808335
2013-04-06 17:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,NORTHERN,NONE,2200 Block of JACKSON ST,-122.43211700036301,37.7928365235231
2013-05-04 20:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,NORTHERN,NONE,POLK ST / IVY ST,-122.418140319493,37.777969080659496
2008-04-14 16:10:00,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Monday,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.411965795229,37.78491418595621
2003-05-26 14:36:00,ASSAULT,BATTERY,Monday,SOUTHERN,"ARREST, CITED",400 Block of 6TH ST,-122.40367144217699,37.77703244359461
2011-04-20 06:12:00,VANDALISM,"MALICIOUS MISCHIEF, ADULT SUSPECT",Wednesday,PARK,NONE,1000 Block of OAK ST,-122.43661418133101,37.773291806902996
2007-06-12 15:00:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,CENTRAL,NONE,BROADWAY ST / KEARNY ST,-122.40547592923099,37.7980180687744
2003-12-11 09:45:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,PARK,NONE,800 Block of MASONIC AV,-122.445926899291,37.773465045296
2008-11-26 22:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,MISSION,NONE,3300 Block of 18TH ST,-122.41882054233601,37.761923480107896
2005-03-07 14:40:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,SOUTHERN,NONE,OTIS ST / SOUTH VAN NESS AV,-122.41861895334699,37.7730525547699
2012-07-14 04:06:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / GOLDEN GATE AV,-122.413869632554,37.7818621883021
2009-03-19 16:48:00,DRUG/NARCOTIC,TRANSPORTATION OF COCAINE,Thursday,BAYVIEW,"ARREST, BOOKED",OAKDALE AV / QUINT ST,-122.39594817520201,37.7377836782445
2004-02-18 20:30:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Wednesday,BAYVIEW,NONE,1600 Block of NEWCOMB AV,-122.39006935368299,37.7354614642023
2009-02-16 17:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,INGLESIDE,NONE,900 Block of DUNCAN ST,-122.442155766765,37.74518509432379
2008-09-05 18:00:00,ASSAULT,THREATS AGAINST LIFE,Friday,RICHMOND,JUVENILE BOOKED,25TH AV / CALIFORNIA ST,-122.48500950723499,37.7838805725658
2007-05-06 05:03:00,ASSAULT,BATTERY,Sunday,CENTRAL,NONE,BROADWAY ST / COLUMBUS AV,-122.406669739951,37.7978641744394
2009-03-04 19:50:00,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Wednesday,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / TAYLOR ST,-122.41132836931101,37.785996305047604
2010-09-22 22:59:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Wednesday,TENDERLOIN,NONE,200 Block of LEAVENWORTH ST,-122.414081138014,37.7832767266062
2009-05-31 15:00:00,MISSING PERSON,MISSING ADULT,Sunday,PARK,LOCATED,0 Block of CRESTLINE DR,-122.446432100907,37.750241057883
2007-05-15 17:41:00,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Tuesday,INGLESIDE,"ARREST, BOOKED",200 Block of LELAND AV,-122.407863164797,37.7126284936114
2005-11-17 15:00:00,MISSING PERSON,FOUND PERSON,Thursday,RICHMOND,NONE,400 Block of 25TH AV,-122.48487098368099,37.781037300558296
2010-08-23 17:00:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,BAYVIEW,NONE,200 Block of WESTPOINT RD,-122.378928955993,37.7352990706774
2007-03-07 08:10:00,OTHER OFFENSES,INDECENT EXPOSURE,Wednesday,INGLESIDE,NONE,PERSIA AV / MUNICH ST,-122.427993711047,37.7193261352816
2005-06-05 21:10:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,SOUTHERN,PSYCHOPATHIC CASE,400 Block of MISSION ST,-122.397091759801,37.7900661929348
2013-03-21 23:36:00,OTHER OFFENSES,FALSE REPORT OF BOMB,Thursday,SOUTHERN,NONE,0 Block of SOUTH VAN NESS AV,-122.41881021180299,37.7741251002903
2010-08-11 10:21:00,DISORDERLY CONDUCT,MAINTAINING A PUBLIC NUISANCE,Wednesday,MISSION,"ARREST, BOOKED",3000 Block of 17TH ST,-122.413285564886,37.763898012674495
2008-05-18 19:35:00,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Sunday,TENDERLOIN,JUVENILE BOOKED,0 Block of POWELL ST,-122.407707096397,37.785103454566105
2008-03-09 18:20:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,INGLESIDE,PSYCHOPATHIC CASE,300 Block of PARIS ST,-122.433889622092,37.7231705071885
2003-11-26 19:05:00,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Wednesday,SOUTHERN,NONE,MARKET ST / 5TH ST,-122.40806834515499,37.78399167679322
2014-05-16 14:41:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,SOUTHERN,PSYCHOPATHIC CASE,1400 Block of MARKET ST,-122.41848056480801,37.775898446203996
2008-04-17 12:45:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,CENTRAL,NONE,300 Block of BATTERY ST,-122.40021603878999,37.7948030325182
2006-06-16 22:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,INGLESIDE,NONE,500 Block of MADRID ST,-122.43334761660499,37.7207975379192
2011-06-01 09:30:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,TARAVAL,NONE,400 Block of WINSTON DR,-122.48120024317,37.72764523758378
2007-01-08 09:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,CENTRAL,NONE,1300 Block of PINE ST,-122.41805074432399,37.7899896643167
2007-09-08 10:30:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,TARAVAL,NONE,400 Block of SERRANO DR,-122.480450749459,37.7190118676786
2006-07-30 19:40:00,KIDNAPPING,"KIDNAPPING, JUVENILE VICTIM",Sunday,BAYVIEW,"ARREST, BOOKED",0 Block of DEDMAN CT,-122.384907106098,37.7368469604958
2009-04-05 22:09:00,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Sunday,NORTHERN,"ARREST, BOOKED",LARKIN ST / OFARRELL ST,-122.417903977564,37.785167087551706
2009-04-04 17:38:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,BAYVIEW,NONE,3RD ST / PALOU AV,-122.39097173455099,37.734015218072294
2004-03-18 12:00:00,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Thursday,INGLESIDE,NONE,600 Block of SILVER AV,-122.423197897071,37.7287363515707
2003-06-09 08:40:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,RICHMOND,NONE,6TH AV / GEARY BL,-122.464281231868,37.781019315996396
2013-06-15 19:00:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,CENTRAL,NONE,CLAY ST / DAVIS ST,-122.397977877047,37.7953124364017
2014-10-30 19:40:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,SOUTHERN,"ARREST, BOOKED",200 Block of 2ND ST,-122.39692077599301,37.7857918163181
2008-03-04 19:00:00,KIDNAPPING,"KIDNAPPING, ADULT VICTIM",Tuesday,BAYVIEW,NONE,3RD ST / PALOU AV,-122.39097173455099,37.734015218072294
2007-09-23 23:40:00,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Sunday,MISSION,"ARREST, CITED",300 Block of SHOTWELL ST,-122.416082198307,37.76282326743871
2008-03-21 19:30:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,TENDERLOIN,NONE,400 Block of ELLIS ST,-122.413631253258,37.7848053746211
2011-06-18 17:47:00,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,RICHMOND,"ARREST, BOOKED",3400 Block of FULTON ST,-122.46857229347602,37.7733346634187
2005-05-20 11:00:00,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,SOUTHERN,NONE,1000 Block of MARKET ST,-122.41133956255699,37.7812707434494
2012-02-09 20:33:00,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,INGLESIDE,"ARREST, BOOKED",200 Block of ANKENY ST,-122.40613012100599,37.7198872025346
2003-12-11 12:00:00,BURGLARY,"BURGLARY OF FLAT, FORCIBLE ENTRY",Thursday,NORTHERN,NONE,100 Block of CERVANTES BL,-122.440639654025,37.8048944654864
2012-02-08 18:33:00,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Wednesday,TARAVAL,NONE,400 Block of FONT BL,-122.479014349993,37.7191587185081
2014-10-19 09:30:00,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2013-08-19 16:30:00,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Monday,INGLESIDE,NONE,0 Block of CRESCENT AV,-122.42366882033801,37.7353404814069
2013-08-21 08:50:00,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Wednesday,PARK,NONE,1100 Block of FULTON ST,-122.43571239783701,37.777226547942206
2007-08-25 06:25:00,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Saturday,SOUTHERN,"ARREST, BOOKED",MARKET ST / MASON ST,-122.408953598279,37.783287873572
2010-12-31 21:00:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,TENDERLOIN,NONE,100 Block of EDDY ST,-122.410157073911,37.784297384331204
2003-07-09 11:35:00,WARRANTS,WARRANT ARREST,Wednesday,SOUTHERN,"ARREST, BOOKED",TURK ST / MASON ST,-122.408953598286,37.78328787354911
2015-02-18 21:30:00,NON-CRIMINAL,AIDED CASE,Wednesday,CENTRAL,NONE,0 Block of DRUMM ST,-122.396421943768,37.7941447423704
2012-09-04 20:04:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,TARAVAL,"ARREST, BOOKED",200 Block of HOLLOWAY AV,-122.45564374771999,37.7217922825182
2007-03-07 00:42:00,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Wednesday,NORTHERN,NONE,BUCHANAN ST / EDDY ST,-122.429042228256,37.781845649508
2007-01-14 02:33:00,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Sunday,NORTHERN,"ARREST, BOOKED",2300 Block of CHESTNUT ST,-122.442038694776,37.800136284787996
2011-10-23 01:00:00,MISSING PERSON,MISSING ADULT,Sunday,MISSION,LOCATED,2400 Block of HARRISON ST,-122.41235403382099,37.7582176613659
2007-10-21 13:50:00,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2010-05-03 14:00:00,NON-CRIMINAL,FOUND PROPERTY,Monday,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309
2010-03-24 22:30:00,NON-CRIMINAL,AIDED CASE,Wednesday,RICHMOND,NONE,600 Block of ARGUELLO BL,-122.45867833848699,37.77762782955672
2014-05-01 21:23:00,ASSAULT,THREATS AGAINST LIFE,Thursday,BAYVIEW,"ARREST, BOOKED",0 Block of DAKOTA ST,-122.395513264888,37.7536178531447
2013-11-17 00:01:00,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,NORTHERN,NONE,1800 Block of POST ST,-122.432252482922,37.7853138825899
2012-07-11 06:30:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,MISSION,NONE,3500 Block of 17TH ST,-122.42511038331999,37.7630432713507
2004-07-08 22:30:00,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Thursday,RICHMOND,NONE,5200 Block of CALIFORNIA ST,-122.47369741665301,37.784450310646
2005-11-16 17:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2013-06-24 02:00:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,TENDERLOIN,NONE,500 Block of OFARRELL ST,-122.41379841586901,37.7856297942374
2011-01-26 14:00:00,NON-CRIMINAL,FOUND PROPERTY,Wednesday,CENTRAL,NONE,WASHINGTON ST / KEARNY ST,-122.40496030164101,37.795326200325896
2005-10-20 04:08:00,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Thursday,INGLESIDE,NONE,0 Block of 30TH ST,-122.42263249588699,37.7423897314507
2005-09-08 15:15:00,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,RICHMOND,NONE,32ND AV / GEARY BL,-122.492232744026,37.7797454324134
2013-01-07 10:00:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,SOUTHERN,NONE,0 Block of UNITEDNATIONS PZ,-122.41431785788099,37.7799444052046
2015-01-08 17:30:00,OTHER OFFENSES,AGGRESSIVE SOLICITING,Thursday,BAYVIEW,NONE,1400 Block of KANSAS ST,-122.402178879307,37.7512616207503
2007-01-28 10:30:00,NON-CRIMINAL,FOUND PROPERTY,Sunday,MISSION,NONE,600 Block of VALENCIA ST,-122.421747650463,37.7627436601147
2003-10-19 22:11:00,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745
2014-03-06 02:00:00,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,BAYVIEW,"ARREST, BOOKED",1500 Block of JENNINGS ST,-122.38551917419599,37.730440709106105
2011-07-25 22:00:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,SOUTHERN,NONE,700 Block of MARKET ST,-122.404756583284,37.7864540511999
2011-12-12 22:04:00,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Monday,MISSION,"ARREST, BOOKED",3000 Block of 23RD ST,-122.413681976995,37.7540769632394
2007-02-07 12:37:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,CENTRAL,"ARREST, BOOKED",800 Block of COLUMBUS AV,-122.41336662130699,37.8024274082827
2006-11-01 08:30:00,FORGERY/COUNTERFEITING,"FORGERY, DRIVERS LICENSE OR ID-CARD",Wednesday,TARAVAL,NONE,0 Block of JOSEPHA AV,-122.47768004946998,37.716705755128295
2013-06-16 00:48:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,SOUTHERN,NONE,3RD ST / PERRY ST,-122.396844646399,37.7821181034463
2014-04-03 11:30:00,ASSAULT,THREATS AGAINST LIFE,Thursday,BAYVIEW,"ARREST, BOOKED",1800 Block of 26TH ST,-122.39738894783301,37.7511708451997
2013-11-14 15:11:00,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Thursday,CENTRAL,"ARREST, BOOKED",800 Block of POST ST,-122.41584375719,37.7874017655636
2007-06-13 19:30:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Wednesday,SOUTHERN,NONE,MARKET ST / 6TH ST,-122.41029351969,37.7822305870036
2007-06-25 23:00:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,TENDERLOIN,NONE,200 Block of EDDY ST,-122.411778295992,37.7839805592634
2008-05-12 13:00:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,TARAVAL,NONE,0 Block of LOBOS ST,-122.4542979309,37.7148602682687
